anonymous_id,specimen_id,annotator,trait_key,mode,n_views,n_present,per_view_values
individual_105,BVCHR2AR5,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_105,BVCHR2AR5,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_105,BVCHR2AR5,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_105,BVCHR2AR5,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_105,BVCHR2AR5,roni,leaf_shape,elliptic,5,5,eliptica | eliptica | eliptica | eliptica | eliptica
individual_105,BVCHR2AR5,roni,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_105,BVCHR2AR5,roni,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_105,BVCHR2AR5,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_105,BVCHR2AR5,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_105,BVCHR2AR5,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_105,BVCHR2AR5,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_105,BVCHR2AR5,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_105,BVCHR2AR5,roni,stem_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_105,BVCHR2AR5,roni,stem_texture,ridged,5,5,estriada | estriada | estriada | estriada | estriada
individual_105,BVCHR2AR5,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_105,BVCHR2AR5,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_105,BVCHR2AR5,roni,pulvinus,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_105,BVCHR2AR5,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_105,BVCHR2AR5,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_106,SHMANIBI9,roni,leaf_relative_position,alternate,5,5,alterna | alterna | alterna | alterna | alterna
individual_106,SHMANIBI9,roni,leaf_spacing,clustered,5,1,no visible | no visible | agrupadas | no visible | no visible
individual_106,SHMANIBI9,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_106,SHMANIBI9,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_106,SHMANIBI9,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_106,SHMANIBI9,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_106,SHMANIBI9,roni,leaf_shape,elliptic,5,4,eliptica | eliptica | eliptica | eliptica | no visible
individual_106,SHMANIBI9,roni,leaf_apex,acuminate,5,4,acuminado | acuminado | acuminado | acuminado | no visible
individual_106,SHMANIBI9,roni,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_106,SHMANIBI9,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_106,SHMANIBI9,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_106,SHMANIBI9,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_106,SHMANIBI9,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_106,SHMANIBI9,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_106,SHMANIBI9,roni,stem_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_106,SHMANIBI9,roni,stem_texture,smooth,5,5,lisa | lisa | lisa | lisa | lisa
individual_106,SHMANIBI9,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_106,SHMANIBI9,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_106,SHMANIBI9,roni,pulvinus,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_106,SHMANIBI9,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_106,SHMANIBI9,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_107,BAR0401,roni,leaf_relative_position,alternate,5,5,alterna | alterna | alterna | alterna | alterna
individual_107,BAR0401,roni,leaf_spacing,distal,5,2,no visible | distales | distales | no visible | no visible
individual_107,BAR0401,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_107,BAR0401,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_107,BAR0401,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_107,BAR0401,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_107,BAR0401,roni,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_107,BAR0401,roni,leaf_apex,acute,5,4,agudo | agudo | no visible | agudo | agudo
individual_107,BAR0401,roni,leaf_base,cuneate,5,4,cuneada | cuneada | no visible | cuneada | cuneada
individual_107,BAR0401,roni,venation,pinnate,5,4,pinnada | pinnada | no visible | pinnada | pinnada
individual_107,BAR0401,roni,leaf_trichomes,absent,5,4,ausentes | ausentes | no visible | ausentes | ausentes
individual_107,BAR0401,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_107,BAR0401,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_107,BAR0401,roni,stem_type,woody,5,2,no visible | lenoso | lenoso | no visible | no visible
individual_107,BAR0401,roni,stem_trichomes,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_107,BAR0401,roni,stem_texture,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_107,BAR0401,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_107,BAR0401,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_107,BAR0401,roni,pulvinus,absent,5,2,no visible | ausente | ausente | no visible | no visible
individual_107,BAR0401,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_107,BAR0401,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_108,ANSIPAGU5,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_108,ANSIPAGU5,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_108,ANSIPAGU5,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_108,ANSIPAGU5,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_108,ANSIPAGU5,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_108,ANSIPAGU5,roni,leaf_margin,toothed,5,3,no visible | no visible | serrado | serrado | serrado
individual_108,ANSIPAGU5,roni,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_108,ANSIPAGU5,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_108,ANSIPAGU5,roni,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_108,ANSIPAGU5,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_108,ANSIPAGU5,roni,leaf_trichomes,absent,5,3,no visible | no visible | ausentes | ausentes | ausentes
individual_108,ANSIPAGU5,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_108,ANSIPAGU5,roni,petiole_features,terete,5,3,no visible | no visible | terete | terete | terete
individual_108,ANSIPAGU5,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_108,ANSIPAGU5,roni,stem_trichomes,absent,5,2,no visible | no visible | ausentes | ausentes | no visible
individual_108,ANSIPAGU5,roni,stem_texture,smooth,5,2,no visible | no visible | lisa | lisa | no visible
individual_108,ANSIPAGU5,roni,stipules,absent,5,2,no visible | no visible | ausentes | ausentes | no visible
individual_108,ANSIPAGU5,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_108,ANSIPAGU5,roni,pulvinus,absent,5,2,no visible | no visible | ausente | ausente | no visible
individual_108,ANSIPAGU5,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_108,ANSIPAGU5,roni,damage,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_109,SHSMILS14,roni,leaf_relative_position,alternate,5,5,alterna | alterna | alterna | alterna | alterna
individual_109,SHSMILS14,roni,leaf_spacing,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_109,SHSMILS14,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_109,SHSMILS14,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_109,SHSMILS14,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_109,SHSMILS14,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_109,SHSMILS14,roni,leaf_shape,obovate,5,5,obovada | obovada | obovada | obovada | obovada
individual_109,SHSMILS14,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_109,SHSMILS14,roni,leaf_base,rounded,5,5,redondeada | redondeada | redondeada | redondeada | redondeada
individual_109,SHSMILS14,roni,venation,parallel,5,5,paralela | paralela | paralela | paralela | paralela
individual_109,SHSMILS14,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_109,SHSMILS14,roni,petiole_length,long,5,5,largo | largo | largo | largo | largo
individual_109,SHSMILS14,roni,petiole_features,grooved,5,5,acanalado | acanalado | acanalado | acanalado | acanalado
individual_109,SHSMILS14,roni,stem_type,woody,5,1,no visible | no visible | no visible | lenoso | no visible
individual_109,SHSMILS14,roni,stem_trichomes,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_109,SHSMILS14,roni,stem_texture,smooth,5,1,no visible | no visible | no visible | lisa | no visible
individual_109,SHSMILS14,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_109,SHSMILS14,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_109,SHSMILS14,roni,pulvinus,present,5,5,basal y apical | basal y apical | basal y apical | basal y apical | basal y apical
individual_109,SHSMILS14,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_109,SHSMILS14,roni,damage,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_110,OLPOURBI4,roni,leaf_relative_position,alternate,5,3,no visible | no visible | alterna | alterna | alterna
individual_110,OLPOURBI4,roni,leaf_spacing,clustered,5,3,no visible | no visible | agrupadas | agrupadas | agrupadas
individual_110,OLPOURBI4,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_110,OLPOURBI4,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_110,OLPOURBI4,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_110,OLPOURBI4,roni,leaf_margin,toothed,5,3,dentado | dentado | dentado | no visible | no visible
individual_110,OLPOURBI4,roni,leaf_shape,obovate,5,5,obovada | obovada | obovada | obovada | obovada
individual_110,OLPOURBI4,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_110,OLPOURBI4,roni,leaf_base,rounded,5,5,redondeada | redondeada | redondeada | redondeada | redondeada
individual_110,OLPOURBI4,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_110,OLPOURBI4,roni,leaf_trichomes,absent,5,4,ausentes | ausentes | ausentes | no visible | ausentes
individual_110,OLPOURBI4,roni,petiole_length,long,5,5,largo | largo | largo | largo | largo
individual_110,OLPOURBI4,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_110,OLPOURBI4,roni,stem_type,woody,5,2,no visible | no visible | no visible | lenoso | lenoso
individual_110,OLPOURBI4,roni,stem_trichomes,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_110,OLPOURBI4,roni,stem_texture,ridged,5,2,no visible | no visible | no visible | estriada | estriada
individual_110,OLPOURBI4,roni,stipules,present,5,5,presentes | presentes | presentes | presentes | presentes
individual_110,OLPOURBI4,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_110,OLPOURBI4,roni,pulvinus,absent,5,2,no visible | no visible | no visible | ausente | ausente
individual_110,OLPOURBI4,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_110,OLPOURBI4,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_111,BVPETRAS9,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_111,BVPETRAS9,roni,leaf_spacing,distal,5,3,no visible | distales | no visible | distales | distales
individual_111,BVPETRAS9,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_111,BVPETRAS9,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_111,BVPETRAS9,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_111,BVPETRAS9,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_111,BVPETRAS9,roni,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_111,BVPETRAS9,roni,leaf_apex,acute,5,4,agudo | agudo | agudo | agudo | no visible
individual_111,BVPETRAS9,roni,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_111,BVPETRAS9,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_111,BVPETRAS9,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_111,BVPETRAS9,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_111,BVPETRAS9,roni,petiole_features,terete,5,3,no visible | terete | no visible | terete | terete
individual_111,BVPETRAS9,roni,stem_type,woody,5,3,no visible | lenoso | no visible | lenoso | lenoso
individual_111,BVPETRAS9,roni,stem_trichomes,absent,5,1,no visible | no visible | no visible | no visible | ausentes
individual_111,BVPETRAS9,roni,stem_texture,lenticellate,5,1,no visible | no visible | no visible | no visible | lenticelada
individual_111,BVPETRAS9,roni,stipules,absent,5,2,no visible | ausentes | no visible | no visible | ausentes
individual_111,BVPETRAS9,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_111,BVPETRAS9,roni,pulvinus,absent,5,2,no visible | ausente | no visible | no visible | ausente
individual_111,BVPETRAS9,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_111,BVPETRAS9,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_112,PEA0040,roni,leaf_relative_position,alternate,5,4,alterna | alterna | alterna | alterna | no visible
individual_112,PEA0040,roni,leaf_spacing,clustered,5,5,agrupadas | agrupadas | agrupadas | agrupadas | agrupadas
individual_112,PEA0040,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_112,PEA0040,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_112,PEA0040,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_112,PEA0040,roni,leaf_margin,toothed,5,4,dentado | dentado | dentado | dentado | no visible
individual_112,PEA0040,roni,leaf_shape,elliptic,5,4,eliptica | eliptica | eliptica | eliptica | no visible
individual_112,PEA0040,roni,leaf_apex,acute,5,4,agudo | agudo | agudo | agudo | no visible
individual_112,PEA0040,roni,leaf_base,rounded,5,4,redondeada | redondeada | redondeada | redondeada | no visible
individual_112,PEA0040,roni,venation,pinnate,5,4,pinnada | pinnada | pinnada | pinnada | no visible
